x,Q13187
259,9840.0
260,9840.0
261,9840.0
262,9840.0
263,9840.0
264,9840.0
265,9840.0
266,9840.0
267,9840.0
268,9840.0
269,9840.0
270,9840.0
271,9840.0
272,9840.0
273,9840.0
274,9840.0
275,9840.0
276,9840.0
277,9840.0
278,9840.0
279,9840.0
280,9840.0
281,9840.0
282,9840.0
283,9840.0
284,9840.0
285,9840.0
286,9840.0
287,9840.0
288,9840.0
289,9840.0
290,9840.0
291,9840.0
292,9840.0
293,9840.0
294,9840.0
295,9840.0
296,9840.0
297,9840.0
298,9840.0
299,9840.0
300,9840.0
301,9840.0
302,9840.0
303,9840.0
304,9840.0
305,9840.0
306,9840.0
307,9840.0
308,9840.0
309,9840.0
310,9840.0
311,9840.0
312,9840.0
313,9840.0
314,9840.0
315,9840.0
316,9840.0
317,9840.0
318,9840.0
319,9840.0
320,9840.0
321,9840.0
322,9840.0
323,9840.0
324,9840.0
325,9840.0
326,9840.0
327,9840.0
328,9840.0
329,9840.0
330,9840.0
331,9840.0
332,9840.0
333,9840.0
334,9840.0
335,9840.0
336,9840.0
337,9840.0
338,9840.0
339,9840.0
340,9840.0
341,9840.0
342,9840.0
343,9840.0
344,9840.0
345,9840.0
346,9840.0
347,9840.0
348,9840.0
349,9840.0
350,9840.0
351,9840.0
352,9840.0
353,9840.0
354,9840.0
355,9840.0
356,9840.0
357,9840.0
358,9840.0
359,9840.0
360,9840.0
361,9840.0
362,9840.0
363,9840.0
364,9840.0
365,9840.0
366,9840.0
367,9840.0
368,9840.0
369,9840.0
370,9840.0
371,9840.0
372,9840.0
373,9840.0
374,9840.0
375,9840.0
376,9840.0
377,9840.0
378,9840.0
379,9840.0
380,9840.0
381,9840.0
382,9840.0
383,9840.0
384,9840.0
385,9840.0
386,9840.0
387,9840.0
388,9840.0
389,9840.0
390,9840.0
391,9840.0
392,9840.0
393,9840.0
394,9840.0
395,9840.0
396,9840.0
397,9840.0
398,9840.0
399,9840.0
400,9840.0
401,9840.0
402,9840.0
403,9840.0
404,9840.0
405,9840.0
406,9840.0
407,9840.0
408,9840.0
409,9840.0
410,9840.0
411,9840.0
412,9840.0
413,9840.0
414,9840.0
415,9840.0
416,9840.0
417,9840.0
418,9840.0
419,9840.0
420,9840.0
421,9840.0
422,9840.0
423,9840.0
424,9840.0
425,9840.0
426,9840.0
427,9840.0
428,9840.0
429,9840.0
430,9840.0
431,9840.0
432,9840.0
433,9840.0
434,9840.0
435,9840.0
436,9840.0
437,9840.0
438,9840.0
439,9840.0
440,9840.0
441,9840.0
442,9840.0
443,9840.0
444,9840.0
445,9840.0
446,9840.0
447,9840.0
448,9840.0
449,9840.0
450,9840.0
451,9840.0
452,9840.0
453,9840.0
454,9840.0
455,9840.0
456,9840.0
457,9840.0
458,9840.0
459,9840.0
460,9840.0
461,9840.0
462,9840.0
463,9840.0
464,9840.0
465,9840.0
466,9840.0
467,9840.0
468,9840.0
469,9840.0
470,9840.0
471,9840.0
472,9840.0
473,9840.0
474,9840.0
475,9840.0
476,9840.0
477,9840.0
478,9840.0
479,9840.0
480,9840.0
481,9840.0
482,9840.0
483,9840.0
484,9840.0
485,9840.0
486,9840.0
487,9840.0
488,9840.0
489,9840.0
490,9840.0
491,9840.0
492,9840.0
493,9840.0
494,9840.0
495,9840.0
496,9840.0
497,9840.0
498,9840.0
499,9840.0
500,9840.0
501,9840.0
502,9840.0
503,9840.0
504,9840.0
505,9840.0
506,9840.0
507,9840.0
508,9840.0
509,9840.0
510,9840.0
511,9840.0
512,9840.0
513,9840.0
514,9840.0
515,9840.0
516,9840.0
517,9840.0
518,9840.0
519,9840.0
520,9840.0
521,9840.0
522,9840.0
523,9840.0
524,9840.0
525,9840.0
526,9840.0
527,9840.0
528,9840.0
529,9840.0
530,9840.0
531,9840.0
532,9840.0
533,9840.0
534,9840.0
535,9840.0
536,9840.0
537,9840.0
538,9840.0
539,9840.0
540,9840.0
541,9840.0
542,9840.0
543,9840.0
544,9840.0
545,9840.0
546,9840.0
547,9840.0
548,9840.0
549,9840.0
550,9840.0
551,9840.0
552,9840.0
553,9840.0
554,9840.0
555,9840.0
556,9840.0
557,9840.0
558,9840.0
559,9840.0
560,9840.0
561,9840.0
562,9840.0
563,9840.0
564,9840.0
565,9840.0
566,9840.0
567,9840.0
568,9840.0
569,9840.0
570,9840.0
571,9840.0
572,9840.0
573,9840.0
574,9840.0
575,9840.0
576,9840.0
577,9840.0
578,9840.0
579,9840.0
580,9840.0
581,9840.0
582,9840.0
583,9840.0
584,9840.0
585,9840.0
586,9840.0
587,9840.0
588,9840.0
589,9840.0
590,9840.0
591,9840.0
592,9840.0
593,9840.0
594,9840.0
595,9840.0
596,9840.0
597,9840.0
598,9840.0
599,9840.0
600,9840.0
601,9840.0
602,9840.0
603,9840.0
604,9840.0
605,9840.0
606,9840.0
607,9840.0
608,9840.0
609,9840.0
610,9840.0
611,9840.0
612,9840.0
613,9840.0
614,9840.0
615,9840.0
616,9840.0
617,9840.0
618,9840.0
619,9840.0
620,9840.0
621,9840.0
622,9840.0
623,9840.0
624,9840.0
625,9840.0
626,9840.0
627,9840.0
628,9840.0
629,9840.0
630,9840.0
631,9840.0
632,9840.0
633,9840.0
634,9840.0
635,9840.0
636,9840.0
637,9840.0
638,9840.0
639,9840.0
640,9840.0
641,9840.0
642,9840.0
643,9840.0
644,9840.0
645,9840.0
646,9840.0
647,9840.0
648,9840.0
649,9840.0
650,9840.0
651,9840.0
652,9840.0
653,9840.0
654,9840.0
655,9840.0
656,9840.0
657,9840.0
658,9840.0
659,9840.0
660,9840.0
661,9840.0
662,9840.0
663,9840.0
664,9840.0
665,9840.0
666,9840.0
667,9840.0
668,9840.0
669,9840.0
670,9840.0
671,9840.0
672,9840.0
673,9840.0
674,9840.0
675,9840.0
676,9840.0
677,9840.0
678,9840.0
679,9840.0
680,9840.0
681,9840.0
682,9840.0
683,9840.0
684,9840.0
685,9840.0
686,9840.0
687,9840.0
688,9840.0
689,9840.0
690,9840.0
691,9840.0
692,9840.0
693,9840.0
694,9840.0
695,9840.0
696,9840.0
697,9840.0
698,9840.0
699,9840.0
700,9840.0
701,9840.0
702,9840.0
703,9840.0
704,9840.0
705,9840.0
706,9840.0
707,9840.0
708,9840.0
709,9840.0
710,9840.0
711,9840.0
712,9840.0
713,9840.0
714,9840.0
715,9840.0
716,9840.0
717,9840.0
718,9840.0
719,9840.0
720,9840.0
721,9840.0
722,9840.0
723,9840.0
724,9840.0
725,9840.0
726,9840.0
727,9840.0
728,9840.0
729,9840.0
730,9840.0
731,9840.0
732,9840.0
733,9840.0
734,9840.0
735,9840.0
736,9840.0
737,9840.0
738,9840.0
739,9840.0
740,9840.0
741,9840.0
742,9840.0
743,9840.0
744,9840.0
745,9840.0
746,9840.0
747,9840.0
748,9840.0
749,9840.0
750,9840.0
751,9840.0
752,9840.0
753,9840.0
754,9840.0
755,9840.0
756,9840.0
757,9840.0
758,9840.0
759,9840.0
760,9840.0
761,9840.0
762,9840.0
763,9840.0
764,9840.0
765,9840.0
766,9840.0
767,9840.0
768,9840.0
769,9840.0
770,9840.0
771,9840.0
772,9840.0
773,9840.0
774,9840.0
775,9840.0
776,9840.0
777,9840.0
778,9840.0
779,9840.0
780,9840.0
781,9840.0
782,9840.0
783,9840.0
784,9840.0
785,9840.0
786,9840.0
787,9840.0
788,9840.0
789,9840.0
790,9840.0
791,9840.0
792,9840.0
793,9840.0
794,9840.0
795,9840.0
796,9840.0
797,9840.0
798,9840.0
799,9840.0
800,9840.0
801,9840.0
802,9840.0
803,9840.0
804,9840.0
805,9840.0
806,9840.0
807,9840.0
808,9840.0
809,9840.0
810,9840.0
811,9840.0
812,9840.0
813,9840.0
814,9840.0
815,9840.0
816,9840.0
817,9840.0
818,9840.0
819,9840.0
820,9840.0
821,9840.0
822,9840.0
823,9840.0
824,9840.0
825,9840.0
826,9840.0
827,9840.0
828,9840.0
829,9840.0
830,9840.0
831,9840.0
832,9840.0
833,9840.0
834,9840.0
835,9840.0
836,9840.0
837,9840.0
838,9840.0
839,9840.0
840,9840.0
841,9840.0
842,9840.0
843,9840.0
844,9840.0
845,9840.0
846,9840.0
847,9840.0
848,9840.0
849,9840.0
850,9840.0
851,9840.0
852,9840.0
853,9840.0
854,9840.0
855,9840.0
856,9840.0
857,9840.0
858,9840.0
859,9840.0
860,9840.0
861,9840.0
862,9840.0
863,9840.0
864,9840.0
865,9840.0
