x,Q18004
288,7820.0
289,7820.0
290,7820.0
291,7820.0
292,7820.0
293,7820.0
294,7820.0
295,7820.0
296,7820.0
297,7820.0
298,7820.0
299,7820.0
300,7820.0
301,7820.0
302,7820.0
303,7820.0
304,7820.0
305,7820.0
306,7820.0
307,7820.0
308,7820.0
309,7820.0
310,7820.0
311,7820.0
312,7820.0
313,7820.0
314,7820.0
315,7820.0
316,7820.0
317,7820.0
318,7820.0
319,7820.0
320,7820.0
321,7820.0
322,7820.0
323,7820.0
324,7820.0
325,7820.0
326,7820.0
327,7820.0
328,7820.0
329,7820.0
330,7820.0
331,7820.0
332,7820.0
333,7820.0
334,7820.0
335,7820.0
336,7820.0
337,7820.0
338,7820.0
339,7820.0
340,7820.0
341,7820.0
342,7820.0
343,7820.0
344,7820.0
345,7820.0
346,7820.0
347,7820.0
348,7820.0
349,7820.0
350,7820.0
351,7820.0
352,7820.0
353,7820.0
354,7820.0
355,7820.0
356,7820.0
357,7820.0
358,7820.0
359,7820.0
360,7820.0
361,7820.0
362,7820.0
363,7820.0
364,7820.0
365,7820.0
366,7820.0
367,7820.0
368,7820.0
369,7820.0
370,7820.0
371,7820.0
372,7820.0
373,7820.0
374,7820.0
375,7820.0
376,7820.0
377,7820.0
378,7820.0
379,7820.0
380,7820.0
381,7820.0
382,7820.0
383,7820.0
384,7820.0
385,7820.0
386,7820.0
387,7820.0
388,7820.0
389,7820.0
390,7820.0
391,7820.0
392,7820.0
393,7820.0
394,7820.0
395,7820.0
396,7820.0
397,7820.0
398,7820.0
399,7820.0
400,7820.0
401,7820.0
402,7820.0
403,7820.0
404,7820.0
405,7820.0
406,7820.0
407,7820.0
408,7820.0
409,7820.0
410,7820.0
411,7820.0
412,7820.0
413,7820.0
414,7820.0
415,7820.0
416,7820.0
417,7820.0
418,7820.0
419,7820.0
420,7820.0
421,7820.0
422,7820.0
423,7820.0
424,7820.0
425,7820.0
426,7820.0
427,7820.0
428,7820.0
429,7820.0
430,7820.0
431,7820.0
432,7820.0
433,7820.0
434,7820.0
435,7820.0
436,7820.0
437,7820.0
438,7820.0
439,7820.0
440,7820.0
441,7820.0
442,7820.0
443,7820.0
444,7820.0
445,7820.0
446,7820.0
447,7820.0
448,7820.0
449,7820.0
450,7820.0
451,7820.0
452,7820.0
453,7820.0
454,7820.0
455,7820.0
456,7820.0
457,7820.0
458,7820.0
459,7820.0
460,7820.0
461,7820.0
462,7820.0
463,7820.0
464,7820.0
465,7820.0
466,7820.0
467,7820.0
468,7820.0
469,7820.0
470,7820.0
471,7820.0
472,7820.0
473,7820.0
474,7820.0
475,7820.0
476,7820.0
477,7820.0
478,7820.0
479,7820.0
480,7820.0
481,7820.0
482,7820.0
483,7820.0
484,7820.0
485,7820.0
486,7820.0
487,7820.0
488,7820.0
489,7820.0
490,7820.0
491,7820.0
492,7820.0
493,7820.0
494,7820.0
495,7820.0
496,7820.0
497,7820.0
498,7820.0
499,7820.0
500,7820.0
501,7820.0
502,7820.0
503,7820.0
504,7820.0
505,7820.0
506,7820.0
507,7820.0
508,7820.0
509,7820.0
510,7820.0
511,7820.0
512,7820.0
513,7820.0
514,7820.0
515,7820.0
516,7820.0
517,7820.0
518,7820.0
519,7820.0
520,7820.0
521,7820.0
522,7820.0
523,7820.0
524,7820.0
525,7820.0
526,7820.0
527,7820.0
528,7820.0
529,7820.0
530,7820.0
531,7820.0
532,7820.0
533,7820.0
534,7820.0
535,7820.0
536,7820.0
537,7820.0
538,7820.0
539,7820.0
540,7820.0
541,7820.0
542,7820.0
543,7820.0
544,7820.0
545,7820.0
546,7820.0
547,7820.0
548,7820.0
549,7820.0
550,7820.0
551,7820.0
552,7820.0
553,7820.0
554,7820.0
555,7820.0
556,7820.0
557,7820.0
558,7820.0
559,7820.0
560,7820.0
561,7820.0
562,7820.0
563,7820.0
564,7820.0
565,7820.0
566,7820.0
567,7820.0
568,7820.0
569,7820.0
570,7820.0
571,7820.0
572,7820.0
573,7820.0
574,7820.0
575,7820.0
576,7820.0
577,7820.0
578,7820.0
579,7820.0
580,7820.0
581,7820.0
582,7820.0
583,7820.0
584,7820.0
585,7820.0
586,7820.0
587,7820.0
588,7820.0
589,7820.0
590,7820.0
591,7820.0
592,7820.0
593,7820.0
594,7820.0
595,7820.0
596,7820.0
597,7820.0
598,7820.0
599,7820.0
600,7820.0
601,7820.0
602,7820.0
603,7820.0
604,7820.0
605,7820.0
606,7820.0
607,7820.0
608,7820.0
609,7820.0
610,7820.0
611,7820.0
612,7820.0
613,7820.0
614,7820.0
615,7820.0
616,7820.0
617,7820.0
618,7820.0
619,7820.0
620,7820.0
621,7820.0
622,7820.0
623,7820.0
624,7820.0
625,7820.0
626,7820.0
627,7820.0
628,7820.0
629,7820.0
630,7820.0
631,7820.0
632,7820.0
633,7820.0
634,7820.0
635,7820.0
636,7820.0
637,7820.0
638,7820.0
639,7820.0
640,7820.0
641,7820.0
642,7820.0
643,7820.0
644,7820.0
645,7820.0
646,7820.0
647,7820.0
648,7820.0
649,7820.0
650,7820.0
651,7820.0
652,7820.0
653,7820.0
654,7820.0
655,7820.0
656,7820.0
657,7820.0
658,7820.0
659,7820.0
660,7820.0
661,7820.0
662,7820.0
663,7820.0
664,7820.0
665,7820.0
666,7820.0
667,7820.0
668,7820.0
669,7820.0
670,7820.0
671,7820.0
672,7820.0
673,7820.0
674,7820.0
675,7820.0
676,7820.0
677,7820.0
678,7820.0
679,7820.0
680,7820.0
681,7820.0
682,7820.0
683,7820.0
684,7820.0
685,7820.0
686,7820.0
687,7820.0
688,7820.0
689,7820.0
690,7820.0
691,7820.0
692,7820.0
693,7820.0
694,7820.0
695,7820.0
696,7820.0
697,7820.0
698,7820.0
699,7820.0
700,7820.0
701,7820.0
702,7820.0
703,7820.0
704,7820.0
705,7820.0
706,7820.0
707,7820.0
708,7820.0
709,7820.0
710,7820.0
711,7820.0
712,7820.0
713,7820.0
714,7820.0
715,7820.0
716,7820.0
717,7820.0
718,7820.0
719,7820.0
720,7820.0
721,7820.0
722,7820.0
723,7820.0
724,7820.0
725,7820.0
726,7820.0
727,7820.0
728,7820.0
729,7820.0
730,7820.0
731,7820.0
732,7820.0
733,7820.0
734,7820.0
735,7820.0
736,7820.0
737,7820.0
738,7820.0
739,7820.0
740,7820.0
741,7820.0
742,7820.0
743,7820.0
744,7820.0
745,7820.0
746,7820.0
747,7820.0
748,7820.0
749,7820.0
750,7820.0
751,7820.0
752,7820.0
753,7820.0
754,7820.0
755,7820.0
756,7820.0
757,7820.0
758,7820.0
759,7820.0
760,7820.0
761,7820.0
762,7820.0
763,7820.0
764,7820.0
765,7820.0
766,7820.0
767,7820.0
768,7820.0
769,7820.0
770,7820.0
771,7820.0
772,7820.0
773,7820.0
774,7820.0
775,7820.0
776,7820.0
777,7820.0
778,7820.0
779,7820.0
780,7820.0
781,7820.0
782,7820.0
783,7820.0
784,7820.0
785,7820.0
786,7820.0
787,7820.0
788,7820.0
789,7820.0
790,7820.0
791,7820.0
792,7820.0
793,7820.0
794,7820.0
795,7820.0
796,7820.0
797,7820.0
798,7820.0
799,7820.0
800,7820.0
801,7820.0
802,7820.0
803,7820.0
804,7820.0
805,7820.0
806,7820.0
807,7820.0
808,7820.0
809,7820.0
810,7820.0
811,7820.0
812,7820.0
813,7820.0
814,7820.0
815,7820.0
816,7820.0
817,7820.0
818,7820.0
819,7820.0
820,7820.0
821,7820.0
822,7820.0
823,7820.0
824,7820.0
825,7820.0
826,7820.0
827,7820.0
828,7820.0
829,7820.0
830,7820.0
831,7820.0
832,7820.0
833,7820.0
834,7820.0
835,7820.0
836,7820.0
837,7820.0
838,7820.0
839,7820.0
840,7820.0
841,7820.0
842,7820.0
843,7820.0
844,7820.0
845,7820.0
846,7820.0
847,7820.0
848,7820.0
849,7820.0
850,7820.0
851,7820.0
852,7820.0
853,7820.0
854,7820.0
855,7820.0
856,7820.0
857,7820.0
858,7820.0
859,7820.0
860,7820.0
861,7820.0
862,7820.0
863,7820.0
864,7820.0
865,7820.0
