x,Q17435
431,6090.0
432,6090.0
433,6090.0
434,6090.0
435,6090.0
436,6090.0
437,6090.0
438,6090.0
439,6090.0
440,6090.0
441,6090.0
442,6090.0
443,6090.0
444,6090.0
445,6090.0
446,6090.0
447,6090.0
448,6090.0
449,6090.0
450,6090.0
451,6090.0
452,6090.0
453,6090.0
454,6090.0
455,6090.0
456,6090.0
457,6090.0
458,6090.0
459,6090.0
460,6090.0
461,6090.0
462,6090.0
463,6090.0
464,6090.0
465,6090.0
466,6090.0
467,6090.0
468,6090.0
469,6090.0
470,6090.0
471,6090.0
472,6090.0
473,6090.0
474,6090.0
475,6090.0
476,6090.0
477,6090.0
478,6090.0
479,6090.0
480,6090.0
481,6090.0
482,6090.0
483,6090.0
484,6090.0
485,6090.0
486,6090.0
487,6090.0
488,6090.0
489,6090.0
490,6090.0
491,6090.0
492,6090.0
493,6090.0
494,6090.0
495,6090.0
496,6090.0
497,6090.0
498,6090.0
499,6090.0
500,6090.0
501,6090.0
502,6090.0
503,6090.0
504,6090.0
505,6090.0
506,6090.0
507,6090.0
508,6090.0
509,6090.0
510,6090.0
511,6090.0
512,6090.0
513,6090.0
514,6090.0
515,6090.0
516,6090.0
517,6090.0
518,6090.0
519,6090.0
520,6090.0
521,6090.0
522,6090.0
523,6090.0
524,6090.0
525,6090.0
526,6090.0
527,6090.0
528,6090.0
529,6090.0
530,6090.0
531,6090.0
532,6090.0
533,6090.0
534,6090.0
535,6090.0
536,6090.0
537,6090.0
538,6090.0
539,6090.0
540,6090.0
541,6090.0
542,6090.0
543,6090.0
544,6090.0
545,6090.0
546,6090.0
547,6090.0
548,6090.0
549,6090.0
550,6090.0
551,6090.0
552,6090.0
553,6090.0
554,6090.0
555,6090.0
556,6090.0
557,6090.0
558,6090.0
559,6090.0
560,6090.0
561,6090.0
562,6090.0
563,6090.0
564,6090.0
565,6090.0
566,6090.0
567,6090.0
568,6090.0
569,6090.0
570,6090.0
571,6090.0
572,6090.0
573,6090.0
574,6090.0
575,6090.0
576,6090.0
577,6090.0
578,6090.0
579,6090.0
580,6090.0
581,6090.0
582,6090.0
583,6090.0
584,6090.0
585,6090.0
586,6090.0
587,6090.0
588,6090.0
589,6090.0
590,6090.0
591,6090.0
592,6090.0
593,6090.0
594,6090.0
595,6090.0
596,6090.0
597,6090.0
598,6090.0
599,6090.0
600,6090.0
601,6090.0
602,6090.0
603,6090.0
604,6090.0
605,6090.0
606,6090.0
607,6090.0
608,6090.0
609,6090.0
610,6090.0
611,6090.0
612,6090.0
613,6090.0
614,6090.0
615,6090.0
616,6090.0
617,6090.0
618,6090.0
619,6090.0
620,6090.0
621,6090.0
622,6090.0
623,6090.0
624,6090.0
625,6090.0
626,6090.0
627,6090.0
628,6090.0
629,6090.0
630,6090.0
631,6090.0
632,6090.0
633,6090.0
634,6090.0
635,6090.0
636,6090.0
637,6090.0
638,6090.0
639,6090.0
640,6090.0
641,6090.0
642,6090.0
643,6090.0
644,6090.0
645,6090.0
646,6090.0
647,6090.0
648,6090.0
649,6090.0
650,6090.0
651,6090.0
652,6090.0
653,6090.0
654,6090.0
655,6090.0
656,6090.0
657,6090.0
658,6090.0
659,6090.0
660,6090.0
661,6090.0
662,6090.0
663,6090.0
664,6090.0
665,6090.0
666,6090.0
667,6090.0
668,6090.0
669,6090.0
670,6090.0
671,6090.0
672,6090.0
673,6090.0
674,6090.0
675,6090.0
676,6090.0
677,6090.0
678,6090.0
679,6090.0
680,6090.0
681,6090.0
682,6090.0
683,6090.0
684,6090.0
685,6090.0
686,6090.0
687,6090.0
688,6090.0
689,6090.0
690,6090.0
691,6090.0
692,6090.0
693,6090.0
694,6090.0
695,6090.0
696,6090.0
697,6090.0
698,6090.0
699,6090.0
700,6090.0
701,6090.0
702,6090.0
703,6090.0
704,6090.0
705,6090.0
706,6090.0
707,6090.0
708,6090.0
709,6090.0
710,6090.0
711,6090.0
712,6090.0
713,6090.0
714,6090.0
715,6090.0
716,6090.0
717,6090.0
718,6090.0
719,6090.0
720,6090.0
721,6090.0
722,6090.0
723,6090.0
724,6090.0
725,6090.0
726,6090.0
727,6090.0
728,6090.0
729,6090.0
730,6090.0
731,6090.0
732,6090.0
733,6090.0
734,6090.0
735,6090.0
736,6090.0
737,6090.0
738,6090.0
739,6090.0
740,6090.0
741,6090.0
742,6090.0
743,6090.0
744,6090.0
745,6090.0
746,6090.0
747,6090.0
748,6090.0
749,6090.0
750,6090.0
751,6090.0
752,6090.0
753,6090.0
754,6090.0
755,6090.0
756,6090.0
757,6090.0
758,6090.0
759,6090.0
760,6090.0
761,6090.0
762,6090.0
763,6090.0
764,6090.0
765,6090.0
766,6090.0
767,6090.0
768,6090.0
769,6090.0
770,6090.0
771,6090.0
772,6090.0
773,6090.0
774,6090.0
775,6090.0
776,6090.0
777,6090.0
778,6090.0
779,6090.0
780,6090.0
781,6090.0
782,6090.0
783,6090.0
784,6090.0
785,6090.0
786,6090.0
787,6090.0
788,6090.0
789,6090.0
790,6090.0
791,6090.0
792,6090.0
793,6090.0
794,6090.0
795,6090.0
796,6090.0
797,6090.0
798,6090.0
799,6090.0
800,6090.0
801,6090.0
802,6090.0
803,6090.0
804,6090.0
805,6090.0
806,6090.0
807,6090.0
808,6090.0
809,6090.0
810,6090.0
811,6090.0
812,6090.0
813,6090.0
814,6090.0
815,6090.0
816,6090.0
817,6090.0
818,6090.0
819,6090.0
820,6090.0
821,6090.0
822,6090.0
823,6090.0
824,6090.0
825,6090.0
826,6090.0
827,6090.0
828,6090.0
829,6090.0
830,6090.0
831,6090.0
832,6090.0
833,6090.0
834,6090.0
835,6090.0
836,6090.0
837,6090.0
838,6090.0
839,6090.0
840,6090.0
841,6090.0
842,6090.0
843,6090.0
844,6090.0
845,6090.0
846,6090.0
847,6090.0
848,6090.0
849,6090.0
850,6090.0
851,6090.0
852,6090.0
853,6090.0
854,6090.0
855,6090.0
856,6090.0
857,6090.0
858,6090.0
859,6090.0
860,6090.0
861,6090.0
862,6090.0
863,6090.0
864,6090.0
865,6090.0
