benchmark,category,series_id,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,pen
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",16,322,351,165.0258518325025,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",17,351,379,157.87089797457594,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",18,379,421,285.3930983624266,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",19,421,454,210.25719652981405,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",20,454,468,77.177434739245,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",21,468,557,683.4862660553642,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",22,557,618,516.5041762608055,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",23,618,635,106.91128640931908,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",24,635,645,52.0779929416429,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",25,645,711,483.0671404025417,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,AIC,"[33, 57, 85, 109, 123, 147, 159, 167, 184, 193, 206, 223, 235, 266, 322, 351, 379, 421, 454, 468, 557, 618, 635, 645, 711, 735]",26,711,735,184.58464942170133,4440.2728923094755,0.055187291000038385,1,8,40.0
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",1,0,137,4.072671737503834,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",2,137,147,1.1903653630190367,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",3,147,159,1.2268313882080895,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",4,159,167,1.116785485895829,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",5,167,184,1.2069262929914009,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",6,184,193,1.359112919917027,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",7,193,206,0.7772824589016774,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",8,206,225,2.0561728100427827,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",9,225,234,0.538503744905207,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",10,234,243,1.760973823381095,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",11,243,272,3.463699073517485,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",12,272,557,4.750429548122798,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",13,557,624,8.307888193413978,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",14,624,635,4.811675007545266,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",15,635,647,6.557134881441665,51.859168811490974,0.004570791001242469,1,8,0.05
M4,Demographic,Q13050,QRMSE,"[137, 147, 159, 167, 184, 193, 206, 225, 234, 243, 272, 557, 624, 635, 647, 735]",16,647,735,8.662716082683797,51.859168811490974,0.004570791001242469,1,8,0.05
