benchmark,category,series_id,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,pen
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",11,312,346,179.94416562604246,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",12,346,391,246.44347826577186,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",13,391,426,223.83430600853103,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",14,426,481,450.7547949544907,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",15,481,491,41.81431011736453,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",16,491,503,51.66793161280893,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",17,503,515,75.83681494239815,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",18,515,527,53.84188319245388,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",19,527,538,52.32658808920596,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",20,538,562,125.55386721317838,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",21,562,574,54.882967758582076,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",22,574,586,63.81033425661829,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",23,586,598,53.84737476455284,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",24,598,610,65.74271688780124,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",25,610,621,55.77941384529392,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",26,621,639,160.15362950339755,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",27,639,671,318.0454105462072,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,AIC,"[48, 97, 160, 172, 196, 213, 261, 271, 291, 312, 346, 391, 426, 481, 491, 503, 515, 527, 538, 562, 574, 586, 598, 610, 621, 639, 671, 701]",28,671,701,207.39467396090535,4685.855570161173,0.04381420800200431,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",1,0,48,126.77926185252525,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",2,48,101,117.5357131735867,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",3,101,213,111.30883075296573,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",4,213,261,178.94029224923244,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",5,261,271,115.63250650202987,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",6,271,323,106.09803158770539,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",7,323,426,130.67677339851542,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",8,426,639,530.8246284933136,1765.6694436388161,0.01486566699895775,1,8,40.0
M4,Other,Q23661,QRMSE,"[48, 101, 213, 261, 271, 323, 426, 639, 701]",9,639,701,347.8734056289417,1765.6694436388161,0.01486566699895775,1,8,40.0
